username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ZimboWarmth;2019-03-30 13:51;0;1;"Tottenham will concede first";;;;"1111959052999901184";https://twitter.com/ZimboWarmth/status/1111959052999901184
MunyahGotore;2019-03-30 13:49;0;0;"....and Liverpool to score the last goal #YNWA";;;#YNWA;"1111958585175666688";https://twitter.com/MunyahGotore/status/1111958585175666688
marshallabra;2019-03-30 13:47;0;0;"How random is random? Lol Anyway Tottenham to score first";;;;"1111958024225280000";https://twitter.com/marshallabra/status/1111958024225280000
sarucheraharris;2019-03-30 13:47;0;0;"Liverpool";;;;"1111958006437240832";https://twitter.com/sarucheraharris/status/1111958006437240832
btavirimirwa;2019-03-30 13:45;0;0;"Tottenham";;;;"1111957685027725312";https://twitter.com/btavirimirwa/status/1111957685027725312
alsonrukanirobn;2019-03-30 13:43;0;0;"i don't have any account before...what do you mean when you say proof of income";;;;"1111957207611043840";https://twitter.com/alsonrukanirobn/status/1111957207611043840
ktsakupwanya;2019-03-30 13:42;0;0;"Liverpool to concede first";;;;"1111956799484321793";https://twitter.com/ktsakupwanya/status/1111956799484321793
denzimuto;2019-03-30 13:41;0;1;"Liverpool to concede first, final score 3:1 in favour of Spurs";;;;"1111956662724771840";https://twitter.com/denzimuto/status/1111956662724771840
ElderZiso;2019-03-30 13:39;0;0;"Spurs";;;;"1111956173874450433";https://twitter.com/ElderZiso/status/1111956173874450433
Lemeilleure__;2019-03-30 13:38;0;0;"Liverpool to concede first and Liverpool to lose the game as well";;;;"1111955774207639554";https://twitter.com/Lemeilleure__/status/1111955774207639554
MAFFAiR5;2019-03-30 13:37;1;0;"Liverpool";;;;"1111955608448700416";https://twitter.com/MAFFAiR5/status/1111955608448700416
tmuringwa1;2019-03-30 13:37;0;0;"It's very unfortunate we in zimbabwe, but the idea is good";;;;"1111955529776140290";https://twitter.com/tmuringwa1/status/1111955529776140290
DrMuza1;2019-03-30 13:35;0;0;"None wl concede";;;;"1111955095799939076";https://twitter.com/DrMuza1/status/1111955095799939076
achimwene_;2019-03-30 13:34;0;0;"Spurs";;;;"1111954793357082624";https://twitter.com/achimwene_/status/1111954793357082624
TParadza;2019-03-30 13:32;0;0;"Goalless draw @Chimbamurofide1 @PhiliMaxwell";;@Chimbamurofide1 @PhiliMaxwell;;"1111954409053999104";https://twitter.com/TParadza/status/1111954409053999104
sakhile_dlodlo;2019-03-30 13:28;0;0;"1all";;;;"1111953323878502400";https://twitter.com/sakhile_dlodlo/status/1111953323878502400
babatafi;2019-03-30 13:27;0;3;"And Liverpool to win 4-1";;;;"1111953211110232064";https://twitter.com/babatafi/status/1111953211110232064
craigtndoro;2019-03-30 13:27;0;1;"Then second, third, and fourth too";;;;"1111953102469500931";https://twitter.com/craigtndoro/status/1111953102469500931
JDzombe;2019-03-30 13:26;0;0;"Tottenham to concede first @VeryBonda";;@VeryBonda;;"1111952823225380864";https://twitter.com/JDzombe/status/1111952823225380864
ParadzaMufaro;2019-03-30 13:25;0;0;"Spurs to concede first";;;;"1111952595722125317";https://twitter.com/ParadzaMufaro/status/1111952595722125317
IdirasheC;2019-03-30 13:23;0;2;"I doubt you can because you have failed to do so for almost four months now ive been sending messages to your inbox to no avail!!!";;;;"1111951994221137920";https://twitter.com/IdirasheC/status/1111951994221137920
GilazOwei;2019-03-30 13:21;0;0;"Liverpool win all the way. I just love Arsenal so much. Tottenham out of top 4";;;;"1111951503902863361";https://twitter.com/GilazOwei/status/1111951503902863361
cals_tevera;2019-03-30 13:19;0;0;"Liverpool will concede first";;;;"1111951159172964352";https://twitter.com/cals_tevera/status/1111951159172964352
CBZHoldings;2019-03-30 13:18;0;4;"T Mkwananzi speaking to women about how to maintain your Brand at the Womens Luncheon sponsored by CBZ Insurance and hosted by Brita #Milady #WomensMonth #BalanceForBetter @DailyNewsZim @263Chat @ZiFMStereo pic.twitter.com/eppdDhHQrH";;@DailyNewsZim @263Chat @ZiFMStereo;#Milady #WomensMonth #BalanceForBetter;"1111950768108695552";https://twitter.com/CBZHoldings/status/1111950768108695552
JefreyChamunor1;2019-03-30 13:17;0;0;"Tottenham";;;;"1111950586658865154";https://twitter.com/JefreyChamunor1/status/1111950586658865154
CBZHoldings;2019-03-30 13:17;0;3;"“Your brand is about you and its up to you how you package it and present it” #WomensMonth #BalanceForBetter #Milady @DailyNewsZim @263Chat pic.twitter.com/1XapZtGVvc";;@DailyNewsZim @263Chat;#WomensMonth #BalanceForBetter #Milady;"1111950459252760577";https://twitter.com/CBZHoldings/status/1111950459252760577
ElvisChaperuka;2019-03-30 13:16;0;0;"Tottenham to concede first";;;;"1111950424947544065";https://twitter.com/ElvisChaperuka/status/1111950424947544065
SirStephens94;2019-03-30 13:15;0;0;"Spurs to concede first";;;;"1111950097628188672";https://twitter.com/SirStephens94/status/1111950097628188672
cee_eddy;2019-03-30 13:15;0;0;"Tototo to be Klopped";;;;"1111950047653101568";https://twitter.com/cee_eddy/status/1111950047653101568
tinashemoyo9;2019-03-30 13:12;0;1;"Liverpool to concede first@cbz holdings,, @CHICKENINNFC1 @DembareTv @BulawayoChiefs @lietta_bae263 @Soccer24Zim @NetOneCellular";;@cbz @CHICKENINNFC1 @DembareTv @BulawayoChiefs @lietta_bae263 @Soccer24Zim @NetOneCellular;;"1111949223220506625";https://twitter.com/tinashemoyo9/status/1111949223220506625
pablozmelu;2019-03-30 13:11;0;0;"More heart than punditry here @nigelchanakira";;@nigelchanakira;;"1111949030265970688";https://twitter.com/pablozmelu/status/1111949030265970688
AmkelaMpofu;2019-03-30 13:09;0;0;"Liverpool";;;;"1111948635758100482";https://twitter.com/AmkelaMpofu/status/1111948635758100482
CephaldoRosy;2019-03-30 13:09;0;0;"Tottenham to first concede a goal";;;;"1111948586688958470";https://twitter.com/CephaldoRosy/status/1111948586688958470
masterkilob;2019-03-30 13:09;0;0;"Tottenham to concede first";;;;"1111948457571504128";https://twitter.com/masterkilob/status/1111948457571504128
rmus05;2019-03-30 13:08;0;0;"Liverpool to concede first....";;;;"1111948252004433920";https://twitter.com/rmus05/status/1111948252004433920
CharlesGurajena;2019-03-30 13:07;0;0;"Tottenham";;;;"1111948014824943616";https://twitter.com/CharlesGurajena/status/1111948014824943616
DadyTaros15;2019-03-30 13:06;0;0;"As obvious as the sunrise.";;;;"1111947916124540929";https://twitter.com/DadyTaros15/status/1111947916124540929
mkozhomoses;2019-03-30 13:06;0;0;"liverpool to score first";;;;"1111947884403007489";https://twitter.com/mkozhomoses/status/1111947884403007489
nigelchanakira;2019-03-30 13:04;5;34;"Tottenham to concede first. #YNWA";;;#YNWA;"1111947370479140866";https://twitter.com/nigelchanakira/status/1111947370479140866
SPesanai;2019-03-30 13:03;0;2;"Tottenham to concede first @MaphosaTapiwa @nigelchanakira";;@MaphosaTapiwa @nigelchanakira;;"1111947102781952001";https://twitter.com/SPesanai/status/1111947102781952001
tadiwalionel;2019-03-30 12:57;0;1;"Tottenham";;;;"1111945636084092928";https://twitter.com/tadiwalionel/status/1111945636084092928
Hon_T_L_Makoni;2019-03-30 12:48;0;0;"@CBZHoldings takazokanganwa kukutendai for a new and interesting route in the Marathon,and the vest design was on point...keep it up.. #v11 pic.twitter.com/tOUqY5GUWs";;@CBZHoldings;#v11;"1111943315921035266";https://twitter.com/Hon_T_L_Makoni/status/1111943315921035266
CBZHoldings;2019-03-30 12:48;1;6;"Brita Masalethulini host of the Women’s Luncheon sponsored by CBZInsurance. #BalanceForBetter @263Chat @NewsDayZimbabwe #Milady pic.twitter.com/NBzZGGRUBG";;@263Chat @NewsDayZimbabwe;#BalanceForBetter #Milady;"1111943205820555269";https://twitter.com/CBZHoldings/status/1111943205820555269
moyanne01;2019-03-30 12:46;0;1;"Is the system back up?";;;;"1111942778890711040";https://twitter.com/moyanne01/status/1111942778890711040
CBZHoldings;2019-03-30 12:45;2;20;"CBZ Insurance stand at the Women’s Masterclass Luncheon with some giveaways for the ladies courtesy of Milady Insurance for women. @263Chat pic.twitter.com/6ftZM0uTnM";;@263Chat;;"1111942635617509376";https://twitter.com/CBZHoldings/status/1111942635617509376
masangoolivia;2019-03-30 12:45;0;1;"Suspension of banking services because of passport photos I had submitted numerous times.";;;;"1111942630580150273";https://twitter.com/masangoolivia/status/1111942630580150273
AgrippaChimuza2;2019-03-30 12:42;0;0;"Liverpool to concede the first goal @chaora_langton @Anthony87132718";;@chaora_langton @Anthony87132718;;"1111941741156945920";https://twitter.com/AgrippaChimuza2/status/1111941741156945920
stewardbank;2019-03-30 12:41;0;0;"Hepii day Will Moy. Our sincere apologies for the delay and inconvenience you have suffered. We promise to do better in that regard. Kindly inbox us the last 8 digits on your card and the amount you prefunded so that we can assist you further.^GM";;;;"1111941466601992193";https://twitter.com/stewardbank/status/1111941466601992193
Tatemalvin;2019-03-30 12:40;0;0;"Liverpool to conceed first";;;;"1111941303867265024";https://twitter.com/Tatemalvin/status/1111941303867265024
CBZHoldings;2019-03-30 12:37;0;3;"CBZ Insurance proud to be sponsoring the Women’s Masterclass Luncheon hosted by Brita Masalethulini. #CBZMilady @263Chat @ZiFMStereo pic.twitter.com/jOGCEjNrM7";;@263Chat @ZiFMStereo;#CBZMilady;"1111940579062099968";https://twitter.com/CBZHoldings/status/1111940579062099968
CBZHoldings;2019-03-30 12:36;0;2;"“All you need to start your journey in life as a women is just your head and your heart” M Marikanda CEO Women’s Bank #BalanceForBetter";;;#BalanceForBetter;"1111940264199892992";https://twitter.com/CBZHoldings/status/1111940264199892992
eshonge;2019-03-30 12:32;0;3;"Dear @BulawayoChiefs this is my post 10 October 2018. When you had 5k now you on 16k. I still believe in my dream. Engage @NetOneCellular and @econetzimbabwe to create a Biller Code. @CBZHoldings @ZB_Bank @FilabusiUnited @muchagove business opportunity there. https:// twitter.com/eshonge/status /1049981757246894080 …";;@BulawayoChiefs @NetOneCellular @econetzimbabwe @CBZHoldings @ZB_Bank @FilabusiUnited @muchagove;;"1111939186846810113";https://twitter.com/eshonge/status/1111939186846810113
CBZHoldings;2019-03-30 12:30;0;2;"“Life has to be enjoyed and not endured” Mandas Marikanda #CBZInsurance #Milady #WomensMonth #BalanceForBetter pic.twitter.com/tYslMvcMLA";;;#CBZInsurance #Milady #WomensMonth #BalanceForBetter;"1111938804997414912";https://twitter.com/CBZHoldings/status/1111938804997414912
CBZHoldings;2019-03-30 12:27;1;3;"Mandy’s Marikanda, mentoring women to change their mindset on investments. @263Chat @NewsDayZimbabwe #CBZInsurance #Milady pic.twitter.com/gSVtEOMRMb";;@263Chat @NewsDayZimbabwe;#CBZInsurance #Milady;"1111938054489628675";https://twitter.com/CBZHoldings/status/1111938054489628675
SangoWilson;2019-03-30 12:24;0;0;"Spurs to concede first";;;;"1111937243025936384";https://twitter.com/SangoWilson/status/1111937243025936384
CBZHoldings;2019-03-30 12:16;0;0;"However if you already have an RTGS account you only need to write a request for a forex account.";;;;"1111935227599958016";https://twitter.com/CBZHoldings/status/1111935227599958016
EMataruse;2019-03-30 12:02;0;0;"Liverpool to concede first";;;;"1111931721618997248";https://twitter.com/EMataruse/status/1111931721618997248
cedric_limar;2019-03-30 11:59;0;0;"Spurs to concede first";;;;"1111930982364598272";https://twitter.com/cedric_limar/status/1111930982364598272
CBZHoldings;2019-03-30 11:54;0;0;"Hello Alison Requirements are copy of id, proof of residence, 2 passport size photos and proof of income";;;;"1111929564312338432";https://twitter.com/CBZHoldings/status/1111929564312338432
WandJerome;2019-03-30 11:53;0;0;"Tottenham 2 - 0 Liverpool";;;;"1111929544255119360";https://twitter.com/WandJerome/status/1111929544255119360
realnigelndlovu;2019-03-30 11:47;1;3;"Thank Gama";;;;"1111927865740795904";https://twitter.com/realnigelndlovu/status/1111927865740795904
mOYoza22;2019-03-30 11:42;0;0;"I have an issue with my account I go to the bank 4 days in a row no help, finally on a Saturday I line for an hour the teller who now is too familiar with my face looks at me and says come back on Monday, no explanation nothing just come back on Monday";;;;"1111926734490910720";https://twitter.com/mOYoza22/status/1111926734490910720
alsonrukanirobn;2019-03-30 11:35;0;1;"what is required to open an FCA account";;;;"1111924796537913347";https://twitter.com/alsonrukanirobn/status/1111924796537913347
vitalisvictor;2019-03-30 11:26;0;2;"Toto will be running riot";;;;"1111922686744322048";https://twitter.com/vitalisvictor/status/1111922686744322048
hlonipanie;2019-03-30 11:25;0;2;"Then 2 more 2nd half";;;;"1111922434998001664";https://twitter.com/hlonipanie/status/1111922434998001664
vitalisvictor;2019-03-30 11:23;0;0;"Liver first kkk";;;;"1111922003685068802";https://twitter.com/vitalisvictor/status/1111922003685068802
stewardbank;2019-03-30 11:23;0;0;"HEPII day Idiraishe. Kindly share with us your experience so that we can rectify.^GM";;;;"1111921838203068417";https://twitter.com/stewardbank/status/1111921838203068417
hlonipanie;2019-03-30 11:13;0;2;"Spurs to concede 3 first";;;;"1111919429930180608";https://twitter.com/hlonipanie/status/1111919429930180608
African2244;2019-03-30 11:06;0;0;"Writing an application letter to seek approval to withdraw funds.";;;;"1111917614371098626";https://twitter.com/African2244/status/1111917614371098626
Zim43105363;2019-03-30 11:01;0;0;"K thanks I will visit one of your branch";;;;"1111916353257115654";https://twitter.com/Zim43105363/status/1111916353257115654
maku_ndano;2019-03-30 11:01;0;0;"Son is best but Kane his shadower";;;;"1111916303718191104";https://twitter.com/maku_ndano/status/1111916303718191104
moyanne01;2019-03-30 10:54;0;0;"Resultantly I could not access it and failed to pay for my tickets. I will definitely be leaving!";;;;"1111914600377839616";https://twitter.com/moyanne01/status/1111914600377839616
s_h_a_r_a_z;2019-03-30 10:49;0;2;"Liverpool to concede first goal fro Son";;;;"1111913247907688448";https://twitter.com/s_h_a_r_a_z/status/1111913247907688448
vitalisvictor;2019-03-30 10:44;0;2;"Liverpool to concede first";;;;"1111912130536751104";https://twitter.com/vitalisvictor/status/1111912130536751104
vengi263;2019-03-30 10:44;0;1;"Kane will score a consolation in the second half";;;;"1111911971580981249";https://twitter.com/vengi263/status/1111911971580981249
CBZHoldings;2019-03-30 10:44;0;1;"True we gotta love them! Thank you Sam.";;;;"1111911956456316928";https://twitter.com/CBZHoldings/status/1111911956456316928
vengi263;2019-03-30 10:43;0;4;"@Tshine12 @WashingtonMany9 @ShadayaKnight Tottenham will concede first. Then again... And again...";;@Tshine12 @WashingtonMany9 @ShadayaKnight;;"1111911890320527362";https://twitter.com/vengi263/status/1111911890320527362
somekahlist;2019-03-30 10:43;1;4;"Spurs to concede first, @Ozeyworldwide2 @vitalisvictor @TKabudura @xx_beth98 @bestkevin_ @Roshi25287921 @nomzkajobe";;@Ozeyworldwide2 @vitalisvictor @TKabudura @xx_beth98 @bestkevin_ @Roshi25287921 @nomzkajobe;;"1111911730425331714";https://twitter.com/somekahlist/status/1111911730425331714
Marioboss40;2019-03-30 10:41;0;0;"Tottenham to consider first goal";;;;"1111911313008222208";https://twitter.com/Marioboss40/status/1111911313008222208
natashamataire;2019-03-30 10:39;0;2;"Spurs";;;;"1111910840133918720";https://twitter.com/natashamataire/status/1111910840133918720
Tchiyengaz;2019-03-30 10:38;0;1;"Liverpool to concede first then recover.";;;;"1111910651981676544";https://twitter.com/Tchiyengaz/status/1111910651981676544
CBZHoldings;2019-03-30 10:37;0;0;"Good day, oh sorry to hear that, please DM your contact details so that we can walk you through the process and have you transacting.";;;;"1111910268412534785";https://twitter.com/CBZHoldings/status/1111910268412534785
SamGwass;2019-03-30 10:36;0;1;"It was a risk worth taking i presume! Gotta love them!";;;;"1111910127660163073";https://twitter.com/SamGwass/status/1111910127660163073
CBZHoldings;2019-03-30 10:35;0;0;"We are sure they assessed all the risks surrounding the matter before they made the decision to use the basement.";;;;"1111909840950095873";https://twitter.com/CBZHoldings/status/1111909840950095873
